"dcg_vo_set_01"
{
"DCG_VO_vanessa_buying_time"	"เพียร์พอนต์กับข้าเห็นแย้งกันในหลายเรื่อง แต่ด้วยไหวพริบในตัว เขาจึงมองเห็นภยันตรายจากการปลุกปั่นโทสะของเดอะเฟซเลสวอยด์ ข้าไม่ได้คลั่งไคล้กับสนธิสัญญาคลาสซูรีมเท่าไรนัก ศาสตร์แห่งการควบคุมวาระเวลาก็สนุกดีเหมือนกัน แต่ที่สนุกไม่แพ้กันคือสิ่งใดรู้ไหม? การที่เส้นเวลาของเราไม่ถูกลบล้างไปอย่างไรล่ะ"
"DCG_VO_vanessa_whispers_of_madness"	"เพียร์พอนต์ย้ำเตือนข้าเสมอว่ามิให้ 'ยุ่งเกี่ยวกับสิ่งที่เจ้าไม่เข้าใจ' ตลอดเวลาที่ผ่านมา เขาทำตัวเป็นพวกมือถือสากปากถือศีล... แต่โชคไม่ดีนักที่บางครั้งเขาก็พูดถูก ก็ถูกเสียส่วนใหญ่น่ะนะ ข้าเองก็ไม่เคยสิ้นชีพอย่างถาวรเหมือนกัน จะว่าไป พอมาคิดดูแล้ว เขาก็แค่ทำตัวเป็นพวกมือถือสากปากถือศีลตลอดเวลาเพียงเท่านั้น"
"DCG_VO_vanessa_relentless_zombie"	"เหล่าผีดิบกำลังฟื้นคืนชีพขึ้นในโรสลีฟ โนก์เอ๋ย...มีคนให้คำสัตย์ปฏิญาณไปแล้ว"
"DCG_VO_vanessa_howling_mind"	"เหตุเช่นนี้ไม่ได้เกิดขึ้นบ่อยนัก แต่ในบางครั้งบางคราว จอมเวทหนึ่งคนจะได้รับอนุญาตให้ออกจากคฤหาสน์ไทเลอร์... แต่อย่างไรก็ดี พวกนั้นย่อมถูกเปลี่ยนแปลงอย่างไร้หนทางแก้ไขไปแล้ว"
"DCG_VO_vanessa_aghanims_sanctum"	"อากานิมคือจอมเวทผู้ยิ่งใหญ่ที่สุดอย่างไร้ข้อกังขา ไร้ข้อโต้แย้ง ผู้ใดหาเทียบเทียมเขาได้ไม่ ฉะนั้นเมื่อเขาได้อันตรธานไป จึงไม่เคยมีผู้ใดสงสัยว่าเป็นไปได้ 'อย่างไร' แต่เราสงสัยว่า 'เพราะเหตุอันใด' บางคนกล่าวว่าเขาหวาดกลัวสุดขีดว่าชีวิตจะถูกพรากไป จึงมุ่งหาแหล่งหลบซ่อน แต่ข้าไม่เชื่อเลยแม้แต่นิดเดียว ข้าบอกได้เลยว่า อากานิมกำลังสร้างสรรค์บางสิ่ง อันมีความสำคัญยิ่งและเป็นสิ่งที่จะพลิกโฉมทั้งโลก"
"DCG_VO_vanessa_arcane_assault"	"รูบิกอ้างว่าตนเป็นบุตรชายแห่งอากานิม ข้าไม่รู้ว่าจะปักใจเชื่อดีหรือไม่ แต่คงไม่กล่าวเช่นนั้นต่อหน้ารูบิกเป็นแน่"
"DCG_VO_vanessa_glyph_of_confusion"	"โลกภายนอกเต็มไปด้วยความชั่วร้าย แล้วเมื่อสิ่งต่าง ๆ เหลือคณาปรารถนาจะเห็นเจ้าตาย เจ้าจึงต้องเรียนรู้ที่จะใช้มาตรการเพื่อปกป้องตนเองบ้าง"
"DCG_VO_vanessa_the_tyler_estate"	"โลกแห่งเวทมนตร์ต่างก็รู้จักผู้กุมอำนาจการประชุมลับแห่งแซฟไฟร์เป็นอย่างดี แต่ที่วีปปิงโรส เราปกครองตนเอง ขึ้นตรงต่อควอรัม ซึ่งเป็นวุฒิสภาอันดำรงด้วยจอมเวทผู้ทรงพลังทั้ง 31 คน และเพราะวีปปิงโรสไม่ได้มีกฎเกณฑ์มากนัก ผู้คนจึงปฏิบัติตามกฎไม่กี่ข้อที่มีอย่างไร้ข้อกังขา เพราะหากผู้ใดไม่ปฏิบัติตาม มันผู้นั้นจะถูกส่งไปยังคฤหาสน์ไทเลอร์"
"DCG_VO_ogre_bruiser_intro"	"การต่อสู้ก็เหมือนกับการบดขยี้กะโหลกด้วยท่อนไม้ นั่นก็เป็นอุปมาอันนึงด้วย!"
"DCG_VO_ogre_brusier_fighting_instinct"	"ชีวิตคือการที่มีผู้คนมากมายหมายจะเอาชีวิตเรา ดังนั้นจงสังหารพวกมันก่อน"
"DCG_VO_ogre_bruiser_equip_generic_weapon_01"	"อาวุธ"
"DCG_VO_ogre_bruiser_equip_generic_weapon_02"	"ก็ยังดีกว่าหมัดเปล่า"
"DCG_VO_ogre_bruiser_equip_generic_weapon_03"	"ถึงไม่ใช่หิน แต่ก็พอใช้ได้"
"DCG_VO_ogre_bruiser_equip_generic_weapon_04"	"น่าจะต้องหวดไปอย่างที่ใช้ท่อนไม้"
"DCG_VO_ogre_bruiser_equip_generic_weapon_05"	"<i>หัวเราะหึ ๆ เสียงต่ำ</i>"
"DCG_VO_ogre_bruiser_equip_generic_armor_01"	"สวมพอดีไปได้อย่างไรกันนี่..."
"DCG_VO_ogre_bruiser_equip_generic_armor_02"	"ไม่มีผู้ใดสังหารข้าได้แน่"
"DCG_VO_ogre_bruiser_equip_generic_armor_03"	"ช่วยให้ข้าไม่ต้องหลั่งเลือดเนื้อ"
"DCG_VO_ogre_bruiser_equip_generic_armor_04"	"ข้าไม่ชอบถูกแทง"
"DCG_VO_ogre_bruiser_equip_generic_armor_05"	"ยืดชีวิตข้าต่อได้"
"DCG_VO_ogre_bruiser_equip_generic_accessory_01"	"ช่วยได้อยู่"
"DCG_VO_ogre_bruiser_equip_generic_accessory_02"	"ขอบใจ"
"DCG_VO_ogre_bruiser_equip_generic_accessory_03"	"ข้าดูแพรวพราวเหลือเกิน"
"DCG_VO_ogre_bruiser_equip_generic_accessory_04"	"แวววับ"
"DCG_VO_ogre_bruiser_equip_generic_accessory_05"	"งดงาม"
"DCG_VO_ogre_bruiser_kill_rival_01"	"ข้าจะขยี้เจ้า!"
"DCG_VO_ogre_bruiser_kill_rival_02"	"ตายซะ!"
"DCG_VO_ogre_bruiser_kill_rival_03"	"ข้าจะหักเจ้าให้เป็นสองท่อน!"
"DCG_VO_ogre_bruiser_kill_rival_04"	"ทุบทำลาย!"
"DCG_VO_ogre_bruiser_kill_rival_05"	"ฮ่าฮ่าฮ่าฮ่าฮ่า!"
"DCG_VO_ogre_bruiser_kill_rival_06"	"สนุกซะจริง!"
"DCG_VO_ogre_bruiser_kill_rival_07"	"หักซะแล้ว"
"DCG_VO_ogre_bruiser_kill_rival_08"	"ตายไวซะเหลือเกิน"
"DCG_VO_ogre_bruiser_kill_rival_09"	"ตายแล้วรึ?"
